,doc,word,freq
6323,82,97,1
6324,82,72,1
6325,82,73,1
6326,82,74,5
6327,82,75,3
6328,82,76,4
6329,82,77,1
6330,82,79,2
6331,82,80,5
6332,82,81,1
6333,82,83,2
6334,82,84,1
6335,82,85,2
6336,82,88,1
6337,82,89,1
6338,82,90,1
6339,82,91,9
6340,82,94,7
6341,82,144,3
6342,82,98,2
6343,82,100,2
6344,82,101,1
6345,82,102,8
6346,82,103,2
6347,82,105,2
6348,82,107,2
6349,82,108,3
6350,82,131,1
6351,82,116,1
6352,82,117,3
6353,82,118,3
6354,82,121,2
6355,82,9,1
6356,82,124,2
6357,82,127,1
6358,83,129,1
6359,83,132,1
6360,83,5,2
6361,83,134,3
6362,83,1,1
6363,83,136,1
6364,83,10,3
6365,83,139,1
6366,83,140,3
6367,83,141,2
6368,83,14,1
6369,83,15,1
6370,83,16,1
6371,83,17,1
6372,83,19,3
6373,83,20,4
6374,83,21,1
6375,83,67,1
6376,83,25,3
6377,83,28,1
6378,83,29,1
6379,83,31,1
6380,83,32,2
6381,83,33,1
6382,83,35,2
6383,83,36,1
6384,83,38,3
6385,83,41,3
6386,83,42,1
6387,83,45,6
6388,83,46,1
6389,83,51,2
6390,83,55,2
6391,83,57,1
6392,83,60,1
6393,83,61,1
6394,83,62,1
6395,83,66,1
6396,83,11,1
6397,83,72,1
6398,83,73,1
6399,83,74,2
6400,83,75,1
6401,83,76,5
6402,83,79,2
6403,83,80,1
6404,83,81,1
6405,83,83,1
6406,83,87,1
6407,83,91,7
6408,83,92,1
6409,83,94,1
6410,83,98,1
6411,83,99,3
6412,83,100,3
6413,83,102,3
6414,83,107,1
6415,83,108,1
6416,83,109,2
6417,83,113,3
6418,83,116,1
6419,83,117,5
6420,83,118,2
6421,83,119,3
6422,83,121,2
6423,83,125,2
6424,83,127,1
6425,84,2,1
6426,84,3,1
6427,84,5,1
6428,84,9,4
6429,84,10,2
6430,84,11,11
6431,84,13,1
6432,84,14,1
6433,84,16,1
6434,84,17,4
6435,84,18,4
6436,84,20,2
6437,84,23,1
6438,84,24,3
6439,84,25,1
6440,84,26,1
6441,84,27,1
6442,84,28,4
6443,84,29,1
6444,84,30,1
6445,84,31,1
6446,84,32,1
6447,84,33,2
6448,84,34,2
6449,84,37,2
6450,84,39,2
6451,84,40,1
6452,84,41,1
6453,84,43,1
6454,84,44,1
6455,84,45,3
6456,84,51,1
6457,84,53,1
6458,84,54,1
6459,84,56,2
6460,84,57,1
6461,84,58,1
6462,84,59,4
6463,84,61,1
6464,84,62,1
6465,84,65,1
6466,84,66,7
6467,84,67,5
6468,84,68,1
6469,84,69,4
6470,84,71,1
6471,84,73,6
6472,84,74,7
6473,84,76,2
6474,84,77,2
6475,84,78,4
6476,84,80,1
6477,84,86,1
6478,84,89,1
6479,84,90,3
6480,84,91,2
6481,84,93,2
6482,84,94,1
6483,84,95,2
6484,84,98,2
6485,84,100,2
6486,84,102,2
6487,84,103,1
6488,84,105,1
6489,84,107,2
6490,84,108,2
6491,84,109,2
6492,84,111,2
6493,84,115,4
6494,84,116,4
6495,84,119,1
6496,84,120,2
6497,84,121,2
6498,84,122,1
6499,84,124,1
6500,84,126,1
6501,84,127,5
6502,84,128,2
6503,84,130,1
6504,84,131,3
6505,84,132,4
6506,84,135,3
6507,84,137,6
6508,84,139,1
6509,84,141,2
6510,84,142,1
6511,84,143,1
6512,85,1,1
6513,85,2,2
6514,85,3,2
6515,85,4,3
6516,85,5,6
6517,85,8,1
6518,85,9,3
6519,85,10,1
6520,85,11,6
6521,85,12,2
6522,85,13,2
6523,85,17,1
6524,85,18,4
6525,85,19,4
6526,85,21,1
6527,85,23,2
6528,85,26,3
6529,85,27,2
6530,85,28,9
6531,85,29,3
6532,85,31,2
6533,85,32,4
6534,85,34,1
6535,85,36,2
6536,85,37,4
6537,85,38,1
6538,85,41,4
6539,85,42,1
6540,85,45,8
6541,85,47,2
6542,85,51,2
6543,85,52,1
6544,85,54,1
6545,85,55,5
6546,85,57,4
6547,85,59,1
6548,85,62,1
6549,85,65,2
6550,85,67,4
6551,85,69,4
6552,85,70,2
6553,85,74,2
6554,85,75,3
6555,85,76,4
6556,85,77,6
6557,85,78,1
6558,85,79,7
6559,85,80,1
6560,85,81,1
6561,85,82,3
6562,85,85,2
6563,85,86,1
6564,85,89,2
6565,85,90,3
6566,85,91,3
6567,85,93,2
6568,85,94,4
6569,85,95,2
6570,85,96,2
6571,85,97,1
6572,85,98,3
6573,85,99,1
6574,85,101,1
6575,85,102,5
6576,85,103,2
6577,85,104,1
6578,85,107,4
6579,85,108,6
6580,85,109,4
6581,85,114,1
6582,85,117,2
6583,85,118,1
6584,85,120,1
6585,85,121,1
6586,85,124,1
6587,85,125,1
6588,85,126,2
6589,85,127,1
6590,85,128,3
6591,85,129,6
6592,85,131,2
6593,85,132,2
6594,85,134,2
6595,85,135,1
6596,85,137,3
6597,85,138,1
6598,85,140,4
6599,85,142,1
6600,86,129,1
6601,86,131,1
6602,86,132,2
6603,86,5,1
6604,86,134,1
6605,86,136,2
6606,86,9,1
6607,86,139,2
6608,86,140,1
6609,86,141,1
6610,86,142,1
6611,86,15,1
6612,86,144,1
6613,86,19,1
6614,86,4,1
6615,86,26,2
6616,86,27,1
6617,86,32,3
6618,86,36,1
6619,86,37,1
6620,86,38,2
6621,86,42,1
6622,86,45,6
6623,86,46,1
6624,86,47,1
6625,86,52,2
6626,86,55,1
6627,86,57,1
6628,86,59,1
6629,86,60,1
6630,86,61,2
6631,86,79,2
6632,86,66,2
6633,86,11,1
6634,86,68,3
6635,86,70,3
6636,86,72,1
6637,86,73,1
6638,86,74,1
6639,86,75,1
6640,86,77,2
6641,86,13,1
6642,86,82,1
6643,86,83,2
6644,86,84,1
6645,86,85,1
6646,86,91,1
6647,86,92,1
6648,86,96,1
6649,86,16,1
6650,86,98,3
6651,86,102,1
6652,86,105,1
6653,86,107,1
6654,86,108,1
6655,86,109,1
6656,86,111,2
6657,86,113,1
6658,86,114,1
6659,86,115,3
6660,86,117,2
6661,86,119,1
6662,86,121,1
6663,86,127,2
6664,87,128,4
6665,87,1,3
6666,87,130,1
6667,87,131,1
6668,87,132,2
6669,87,133,2
6670,87,134,2
6671,87,7,1
6672,87,136,4
6673,87,9,2
6674,87,10,3
6675,87,11,2
6676,87,141,1
6677,87,142,1
6678,87,17,1
6679,87,19,5
6680,87,20,2
6681,87,22,1
6682,87,137,2
6683,87,25,1
6684,87,26,1
6685,87,27,1
6686,87,28,2
6687,87,29,1
6688,87,31,4
6689,87,32,2
6690,87,36,2
6691,87,6,1
6692,87,38,2
6693,87,129,2
6694,87,135,2
6695,87,45,8
6696,87,46,4
6697,87,47,1
6698,87,51,2
6699,87,54,2
6700,87,55,2
6701,87,61,1
6702,87,63,2
6703,87,66,2
6704,87,67,1
6705,87,69,3
6706,87,70,5
6707,87,71,2
6708,87,74,2
6709,87,75,2
6710,87,76,3
6711,87,77,7
6712,87,79,4
6713,87,80,1
6714,87,83,2
6715,87,139,1
6716,87,14,2
6717,87,87,1
6718,87,5,1
6719,87,90,1
6720,87,91,5
6721,87,94,2
6722,87,95,2
6723,87,3,2
6724,87,97,2
6725,87,98,6
6726,87,99,2
6727,87,101,3
6728,87,102,6
6729,87,103,1
6730,87,108,5
6731,87,109,3
6732,87,113,1
6733,87,115,2
6734,87,116,1
6735,87,117,4
6736,87,119,1
6737,87,120,1
6738,87,121,1
6739,87,85,2
6740,87,127,4
6741,88,128,1
6742,88,3,1
6743,88,132,1
6744,88,134,1
6745,88,136,3
6746,88,9,1
6747,88,138,1
6748,88,11,4
6749,88,141,1
6750,88,14,1
6751,88,144,1
6752,88,19,2
6753,88,22,2
6754,88,28,2
6755,88,31,5
6756,88,32,1
6757,88,36,1
6758,88,41,1
6759,88,45,5
6760,88,49,2
6761,88,52,1
6762,88,54,2
6763,88,137,1
6764,88,57,1
6765,88,10,2
6766,88,66,2
6767,88,67,2
6768,88,69,1
6769,88,71,1
6770,88,79,1
6771,88,75,1
6772,88,13,3
6773,88,80,7
6774,88,81,1
6775,88,83,1
6776,88,86,1
6777,88,88,1
6778,88,89,1
6779,88,90,1
6780,88,91,4
6781,88,93,1
6782,88,94,2
6783,88,95,1
6784,88,99,1
6785,88,105,1
6786,88,106,1
6787,88,108,6
6788,88,113,2
6789,88,114,1
6790,88,118,1
6791,88,123,1
6792,88,124,1
6793,89,128,1
6794,89,1,1
6795,89,130,1
6796,89,131,1
6797,89,5,1
6798,89,134,1
6799,89,7,1
6800,89,136,1
6801,89,9,1
6802,89,10,2
6803,89,11,7
6804,89,140,2
6805,89,13,2
6806,89,14,2
6807,89,16,2
6808,89,18,2
6809,89,3,3
6810,89,21,2
6811,89,137,1
6812,89,25,2
6813,89,28,2
6814,89,32,3
6815,89,34,2
6816,89,91,2
6817,89,39,2
6818,89,129,1
6819,89,42,1
6820,89,44,1
6821,89,45,2
6822,89,46,1
6823,89,47,2
6824,89,52,1
6825,89,54,1
6826,89,40,1
6827,89,58,1
6828,89,59,1
6829,89,138,1
6830,89,62,1
6831,89,64,1
6832,89,19,2
6833,89,66,2
6834,89,67,1
6835,89,68,4
6836,89,69,3
6837,89,70,2
6838,89,73,2
6839,89,74,1
6840,89,75,1
6841,89,76,4
6842,89,78,2
6843,89,141,1
6844,89,80,1
6845,89,83,1
6846,89,84,1
6847,89,142,1
6848,89,89,2
6849,89,90,3
6850,89,79,2
6851,89,92,1
6852,89,93,1
6853,89,95,2
6854,89,144,2
6855,89,98,2
6856,89,99,1
6857,89,100,3
6858,89,102,1
6859,89,103,2
6860,89,105,2
6861,89,108,4
6862,89,111,4
6863,89,113,2
6864,89,114,1
6865,89,115,3
6866,89,117,1
6867,89,118,2
6868,89,121,2
6869,89,122,3
6870,89,123,1
6871,89,124,1
6872,89,126,2
6873,89,127,1
6874,90,3,1
6875,90,5,2
6876,90,9,1
6877,90,10,1
6878,90,11,4
6879,90,13,1
6880,90,16,1
6881,90,17,3
6882,90,19,1
6883,90,22,1
6884,90,23,1
6885,90,24,2
6886,90,25,2
6887,90,26,2
6888,90,27,2
6889,90,28,1
6890,90,29,2
6891,90,30,1
6892,90,31,2
6893,90,32,2
6894,90,33,1
6895,90,34,1
6896,90,35,1
6897,90,38,1
6898,90,40,1
6899,90,41,3
6900,90,42,4
6901,90,43,1
6902,90,45,1
6903,90,46,1
6904,90,47,1
6905,90,52,1
6906,90,54,1
6907,90,55,1
6908,90,57,1
6909,90,58,1
6910,90,59,3
6911,90,61,1
6912,90,66,3
6913,90,67,2
6914,90,68,2
6915,90,72,1
6916,90,73,7
6917,90,74,2
6918,90,75,1
6919,90,76,2
6920,90,77,1
6921,90,78,2
6922,90,80,1
6923,90,81,1
6924,90,82,1
6925,90,84,3
6926,90,87,2
6927,90,89,1
6928,90,90,4
6929,90,91,2
6930,90,96,1
6931,90,98,1
6932,90,99,1
6933,90,100,1
6934,90,102,1
6935,90,103,1
6936,90,105,1
6937,90,107,4
6938,90,108,2
6939,90,109,2
6940,90,110,3
6941,90,111,1
6942,90,112,1
6943,90,114,2
6944,90,115,2
6945,90,116,1
6946,90,117,1
6947,90,119,2
6948,90,121,4
6949,90,125,1
6950,90,126,1
6951,90,127,1
6952,90,129,1
6953,90,130,1
6954,90,131,2
6955,90,132,4
6956,90,134,1
6957,90,135,1
6958,90,136,5
6959,90,137,1
6960,90,140,2
6961,90,141,5
6962,90,142,2
6963,90,143,2
6964,90,144,2
6965,91,128,1
6966,91,132,2
6967,91,5,3
6968,91,6,4
6969,91,136,2
6970,91,137,1
6971,91,138,1
6972,91,11,1
6973,91,14,3
6974,91,144,1
6975,91,19,3
6976,91,20,1
6977,91,24,1
6978,91,25,2
6979,91,26,2
6980,91,28,5
6981,91,31,2
6982,91,32,2
6983,91,35,2
6984,91,36,1
6985,91,134,2
6986,91,38,2
6987,91,39,1
6988,91,41,2
6989,91,42,1
6990,91,45,4
6991,91,47,3
6992,91,9,1
6993,91,56,1
6994,91,60,1
6995,91,61,1
6996,91,62,1
6997,91,65,1
6998,91,66,1
6999,91,69,1
7000,91,70,3
7001,91,73,1
7002,91,74,2
7003,91,75,2
7004,91,76,2
7005,91,79,2
7006,91,83,1
7007,91,84,1
7008,91,87,1
7009,91,89,1
7010,91,91,3
7011,91,92,1
7012,91,93,1
7013,91,94,1
7014,91,97,2
7015,91,98,7
7016,91,100,1
7017,91,103,2
7018,91,105,1
7019,91,108,1
7020,91,109,1
7021,91,113,2
7022,91,117,2
7023,91,121,2
7024,91,123,1
7025,92,128,3
7026,92,1,1
7027,92,130,1
7028,92,132,1
7029,92,5,1
7030,92,134,3
7031,92,136,3
7032,92,137,1
7033,92,10,2
7034,92,11,3
7035,92,140,2
7036,92,13,2
7037,92,15,1
7038,92,16,3
7039,92,17,1
7040,92,19,1
7041,92,9,1
7042,92,22,1
7043,92,23,1
7044,92,25,1
7045,92,26,2
7046,92,27,1
7047,92,28,2
7048,92,30,1
7049,92,32,2
7050,92,33,1
7051,92,34,3
7052,92,37,2
7053,92,38,1
7054,92,41,3
7055,92,42,6
7056,92,45,3
7057,92,47,2
7058,92,52,2
7059,92,53,1
7060,92,55,1
7061,92,57,1
7062,92,6,2
7063,92,59,1
7064,92,62,1
7065,92,63,1
7066,92,66,1
7067,92,67,2
7068,92,69,1
7069,92,70,4
7070,92,71,1
7071,92,73,3
7072,92,75,1
7073,92,76,3
7074,92,141,1
7075,92,83,1
7076,92,139,1
7077,92,86,1
7078,92,121,4
7079,92,90,3
7080,92,91,2
7081,92,58,1
7082,92,94,4
7083,92,95,1
7084,92,96,2
7085,92,144,1
7086,92,98,3
7087,92,100,4
7088,92,101,2
7089,92,102,1
7090,92,103,2
7091,92,105,2
7092,92,107,2
7093,92,108,2
7094,92,109,1
7095,92,113,1
7096,92,114,1
7097,92,115,1
7098,92,20,2
7099,93,1,3
7100,93,3,1
7101,93,5,1
7102,93,8,3
7103,93,9,4
7104,93,10,4
7105,93,11,13
7106,93,13,3
7107,93,15,1
7108,93,17,1
7109,93,18,3
7110,93,19,3
7111,93,23,1
7112,93,25,1
7113,93,26,1
7114,93,27,2
7115,93,28,1
7116,93,29,1
7117,93,31,2
7118,93,32,5
7119,93,33,2
7120,93,34,3
7121,93,36,1
7122,93,37,2
7123,93,39,1
7124,93,40,3
7125,93,44,1
7126,93,45,1
7127,93,46,1
7128,93,47,9
7129,93,49,1
7130,93,51,3
7131,93,52,2
7132,93,53,2
7133,93,55,3
7134,93,59,2
7135,93,61,1
7136,93,62,3
7137,93,63,1
7138,93,64,1
7139,93,66,2
7140,93,68,1
7141,93,69,3
7142,93,70,3
7143,93,71,1
7144,93,73,1
7145,93,74,1
7146,93,75,1
7147,93,76,6
7148,93,77,2
7149,93,78,3
7150,93,79,3
7151,93,82,1
7152,93,83,2
7153,93,84,2
7154,93,86,1
7155,93,87,1
7156,93,89,2
7157,93,90,3
7158,93,91,3
7159,93,92,1
7160,93,94,2
7161,93,95,3
7162,93,98,2
7163,93,100,1
7164,93,101,2
7165,93,102,1
7166,93,103,2
7167,93,105,5
7168,93,107,3
7169,93,108,3
7170,93,109,1
7171,93,110,1
7172,93,111,4
7173,93,112,1
7174,93,115,8
7175,93,116,2
7176,93,117,3
7177,93,118,1
7178,93,119,3
7179,93,121,5
7180,93,127,2
7181,93,128,2
7182,93,129,3
7183,93,130,2
7184,93,131,5
7185,93,132,1
7186,93,133,1
7187,93,134,4
7188,93,135,1
7189,93,136,2
7190,93,137,6
7191,93,138,2
7192,93,139,1
7193,93,140,4
7194,93,141,3
7195,93,144,1
7196,94,128,1
7197,94,129,4
7198,94,131,3
7199,94,4,1
7200,94,5,1
7201,94,7,1
7202,94,8,1
7203,94,137,3
7204,94,10,2
7205,94,11,1
7206,94,15,1
7207,94,144,1
7208,94,17,1
7209,94,19,4
7210,94,20,1
7211,94,55,2
7212,94,25,5
7213,94,26,2
7214,94,29,1
7215,94,31,5
7216,94,32,3
7217,94,34,1
7218,94,35,2
7219,94,36,4
7220,94,37,2
7221,94,38,1
7222,94,42,4
7223,94,43,1
7224,94,44,1
7225,94,45,11
7226,94,46,4
7227,94,47,1
7228,94,48,1
7229,94,136,2
7230,94,52,1
7231,94,9,3
7232,94,56,2
7233,94,57,2
7234,94,59,1
7235,94,61,1
7236,94,63,1
7237,94,66,1
7238,94,69,1
7239,94,70,7
7240,94,97,1
7241,94,72,1
7242,94,73,2
7243,94,74,4
7244,94,75,5
7245,94,76,5
7246,94,77,1
7247,94,78,3
7248,94,80,2
7249,94,81,2
7250,94,82,2
7251,94,83,1
7252,94,84,3
7253,94,87,2
7254,94,91,12
7255,94,94,4
7256,94,96,2
7257,94,16,1
7258,94,98,4
7259,94,100,2
7260,94,101,1
7261,94,102,2
7262,94,105,1
7263,94,107,2
7264,94,108,4
7265,94,109,1
7266,94,110,1
7267,94,111,2
7268,94,113,3
7269,94,114,5
7270,94,115,1
7271,94,117,4
7272,94,119,2
7273,94,121,5
7274,94,127,2
7275,95,128,3
7276,95,2,1
7277,95,131,2
7278,95,132,2
7279,95,5,2
7280,95,6,2
7281,95,136,3
7282,95,10,1
7283,95,139,3
7284,95,140,2
7285,95,141,1
7286,95,142,2
7287,95,143,2
7288,95,16,4
7289,95,17,3
7290,95,144,3
7291,95,134,2
7292,95,22,3
7293,95,25,1
7294,95,4,1
7295,95,26,7
7296,95,27,1
7297,95,28,2
7298,95,30,2
7299,95,32,2
7300,95,14,1
7301,95,34,1
7302,95,36,1
7303,95,70,5
7304,95,38,1
7305,95,40,2
7306,95,41,4
7307,95,42,1
7308,95,44,1
7309,95,45,8
7310,95,47,1
7311,95,50,1
7312,95,52,8
7313,95,53,2
7314,95,54,1
7315,95,55,1
7316,95,23,1
7317,95,57,1
7318,95,60,1
7319,95,62,2
7320,95,19,2
7321,95,66,6
7322,95,67,1
7323,95,130,3
7324,95,72,1
7325,95,73,1
7326,95,74,2
7327,95,75,2
7328,95,76,1
7329,95,79,2
7330,95,83,2
7331,95,84,1
7332,95,85,2
7333,95,20,1
7334,95,90,2
7335,95,91,1
7336,95,94,3
7337,95,96,3
7338,95,97,1
7339,95,98,8
7340,95,100,5
7341,95,101,6
7342,95,103,1
7343,95,104,5
7344,95,105,3
7345,95,106,3
7346,95,107,1
7347,95,108,6
7348,95,109,4
7349,95,110,5
7350,95,111,2
7351,95,113,1
7352,95,114,3
7353,95,115,3
7354,95,121,1
7355,95,123,1
7356,95,126,1
7357,95,127,5
7358,96,2,1
7359,96,6,3
7360,96,7,1
7361,96,9,7
7362,96,10,4
7363,96,11,7
7364,96,13,3
7365,96,15,1
7366,96,16,5
7367,96,17,2
7368,96,18,1
7369,96,19,7
7370,96,20,1
7371,96,22,2
7372,96,23,1
7373,96,24,1
7374,96,26,1
7375,96,27,1
7376,96,28,4
7377,96,30,2
7378,96,31,2
7379,96,33,2
7380,96,34,1
7381,96,36,3
7382,96,37,2
7383,96,38,3
7384,96,39,1
7385,96,40,2
7386,96,41,2
7387,96,42,2
7388,96,45,4
7389,96,46,2
7390,96,47,3
7391,96,50,1
7392,96,51,3
7393,96,52,4
7394,96,54,1
7395,96,56,2
7396,96,57,2
7397,96,59,2
7398,96,60,2
7399,96,62,4
7400,96,65,1
7401,96,66,1
7402,96,67,6
7403,96,69,4
7404,96,70,4
7405,96,72,1
7406,96,73,3
7407,96,74,2
7408,96,76,2
7409,96,77,1
7410,96,78,2
7411,96,79,1
7412,96,80,1
7413,96,82,2
7414,96,83,2
7415,96,84,3
7416,96,85,1
7417,96,86,2
7418,96,87,1
7419,96,90,3
7420,96,93,1
7421,96,94,2
7422,96,95,3
7423,96,96,1
7424,96,97,1
7425,96,98,4
7426,96,99,3
7427,96,100,6
7428,96,101,2
7429,96,102,3
7430,96,103,4
7431,96,107,7
7432,96,108,5
7433,96,110,2
7434,96,111,1
7435,96,112,2
7436,96,113,2
7437,96,114,2
7438,96,115,3
7439,96,116,2
7440,96,117,2
7441,96,119,1
7442,96,125,1
7443,96,126,2
7444,96,127,4
7445,96,128,2
7446,96,130,1
7447,96,131,2
7448,96,132,3
7449,96,134,5
7450,96,136,1
7451,96,137,8
7452,96,139,1
7453,96,141,2
7454,96,142,2
7455,96,143,1
7456,97,128,1
7457,97,130,1
7458,97,131,1
7459,97,132,5
7460,97,5,3
7461,97,134,1
7462,97,136,1
7463,97,137,3
7464,97,139,1
7465,97,142,1
7466,97,15,1
7467,97,144,5
7468,97,17,1
7469,97,18,2
7470,97,19,1
7471,97,23,1
7472,97,26,2
7473,97,28,2
7474,97,11,1
7475,97,30,1
7476,97,32,3
7477,97,34,1
7478,97,37,1
7479,97,38,2
7480,97,39,1
7481,97,41,2
7482,97,42,1
7483,97,45,4
7484,97,47,3
7485,97,52,2
7486,97,53,1
7487,97,57,4
7488,97,60,1
7489,97,65,2
7490,97,66,3
7491,97,67,1
7492,97,70,1
7493,97,71,2
7494,97,72,2
7495,97,73,4
7496,97,74,1
7497,97,75,1
7498,97,76,1
7499,97,77,3
7500,97,78,2
7501,97,80,1
7502,97,83,1
7503,97,84,2
7504,97,86,1
7505,97,87,1
7506,97,89,5
7507,97,90,2
7508,97,91,3
7509,97,93,1
7510,97,95,1
7511,97,96,2
7512,97,3,1
7513,97,98,3
7514,97,99,1
7515,97,102,1
7516,97,103,1
7517,97,104,1
7518,97,105,2
7519,97,107,4
7520,97,108,5
7521,97,109,1
7522,97,110,1
7523,97,114,3
7524,97,121,1
7525,97,16,3
7526,97,143,1
7527,97,127,2
7528,98,1,1
7529,98,2,2
7530,98,3,1
7531,98,9,2
7532,98,11,4
7533,98,15,2
7534,98,16,1
7535,98,17,1
7536,98,18,2
7537,98,19,1
7538,98,20,1
7539,98,21,2
7540,98,24,4
7541,98,25,1
7542,98,26,4
7543,98,27,1
7544,98,28,1
7545,98,31,7
7546,98,32,5
7547,98,33,1
7548,98,34,1
7549,98,36,3
7550,98,37,3
7551,98,38,1
7552,98,40,1
7553,98,41,1
7554,98,42,7
7555,98,45,7
7556,98,47,1
7557,98,52,1
7558,98,53,2
7559,98,55,1
7560,98,56,2
7561,98,57,2
7562,98,61,1
7563,98,63,1
7564,98,66,2
7565,98,67,5
7566,98,68,2
7567,98,69,1
7568,98,70,1
7569,98,72,2
7570,98,73,3
7571,98,74,2
7572,98,76,2
7573,98,77,1
7574,98,80,1
7575,98,83,1
7576,98,84,5
7577,98,86,1
7578,98,87,1
7579,98,89,4
7580,98,90,6
7581,98,94,3
7582,98,95,2
7583,98,97,1
7584,98,98,2
7585,98,99,3
7586,98,100,5
7587,98,102,2
7588,98,103,2
7589,98,104,1
7590,98,105,1
7591,98,107,8
7592,98,108,6
7593,98,109,2
7594,98,110,1
7595,98,111,2
7596,98,113,2
7597,98,114,3
7598,98,115,1
7599,98,117,2
7600,98,119,1
7601,98,120,2
7602,98,121,1
7603,98,122,1
7604,98,124,1
7605,98,125,2
7606,98,126,1
7607,98,127,2
7608,98,128,2
7609,98,129,1
7610,98,130,1
7611,98,131,1
7612,98,132,1
7613,98,135,1
7614,98,136,3
7615,98,137,4
7616,98,138,1
7617,98,139,2
7618,98,140,1
7619,98,141,2
7620,98,142,1
7621,99,129,1
7622,99,131,4
7623,99,5,2
7624,99,134,3
7625,99,1,2
7626,99,136,1
7627,99,137,1
7628,99,10,1
7629,99,139,1
7630,99,13,1
7631,99,16,1
7632,99,3,1
7633,99,20,1
7634,99,22,1
7635,99,25,1
7636,99,27,1
7637,99,28,2
7638,99,29,1
7639,99,30,2
7640,99,133,1
7641,99,36,3
7642,99,37,1
7643,99,42,3
7644,99,45,6
7645,99,46,1
7646,99,47,2
7647,99,8,1
7648,99,115,2
7649,99,52,1
7650,99,53,1
7651,99,138,1
7652,99,55,4
7653,99,57,2
7654,99,61,1
7655,99,63,1
7656,99,67,1
7657,99,69,1
7658,99,70,1
7659,99,72,2
7660,99,73,1
7661,99,74,2
7662,99,75,3
7663,99,76,4
7664,99,77,1
7665,99,79,3
7666,99,84,3
7667,99,85,1
7668,99,89,1
7669,99,91,3
7670,99,94,5
7671,99,144,1
7672,99,98,2
7673,99,99,3
7674,99,101,1
7675,99,102,2
7676,99,103,4
7677,99,105,1
7678,99,107,1
7679,99,108,2
7680,99,109,1
7681,99,111,1
7682,99,114,2
7683,99,19,2
7684,99,116,2
7685,99,118,3
7686,99,119,1
7687,99,121,1
7688,99,9,1
7689,99,123,1
7690,99,127,1
